user_id	username	name	tweet	language
857568006502719492	bukuibde	Inisiatif Buku Darul Ehsan	Jom ikut serta 🙌 hadiah lumayan menanti anda 😍  Dan jangan lupa, dapatkan buku-buku terbitan IBDE di  https://t.co/w9TGDuovZD  Beli, baca, buat video ulasan dan sertai pertandingan ini 👇  https://t.co/6sXqHsZHlB	in
2302864393	yyanakkefly	Ayana 🇲🇾🇵🇸	kulit mengelupas 🥲	in
300155796	naxreenbakrudin	Noah 🇵🇸	@nurazlinbz Malam ni nak mai rumah sat @sefuansr . Ada nak bincang bisnes 🤭	in
43719511	haziminhamdan	hazimin.hamdan	@nn_isk ni ko da tgk blom?	in
158772393	adibkhld	Adib • PruBSN Takaful	@Apeng08 @f4izalhassan Hahahaha gitu la dh naik jusa c, malas jadinya	in
2331646711	ameeraisma	AmeeraIsma	Cuma air mata dan menyendirilah yang mampu mengerti	in
380631768	im_every_where_	Unpopular Opinions Malaysia	@aifawahyuanuar @firdauszalani @numanmazlan Cert bukan pengukur seseorg itu layak atau tidak..   https://t.co/zCjHOtU8QV	in
1151392872303738880	isaacosmantv	isaacosman.tv	@afhxm ye tu mmg pedas haha	in
376629468	afifizzxt	izzat shairi	pukul 5 dah kena beli dinner. hidup seorang pkp.	in
220649580	shahrulidham	SharuliDham(aRMEVo)	"""Untungnya jadi macam dia"" Rilex der.. Dalam dunia ini.  Allah dah atur setiap apa yang jadi.. Jodoh, ajal, rezeki, kesihatan tu semua dah ada dalam diri masing-masing ada jalannya, but kau kena sentiasa bersyukur apa yang ada. Tak gitew  😉"	in
585382642	nurulhudamre	huda - stokis lokal munchies 🍪🍫	@nuyin98 foodpanda kalau nak refund dia mmg tak minta acc number kita ke?	in
158772393	adibkhld	Adib • PruBSN Takaful	@naquib_najib Boleh usha ni,   https://t.co/gQ6lCbzzOo	in
307072080	seniorlauk	Hariz	@chinchoppah Aku kenal tak? 🤣	in
924864703	neroispojie	Marhaen Sapot Lokal	@rudy_akhbar Apa kes rudy?	in
1068758336	ainasyarif	AinaSyarif	sanah helwah ukhti.. Semoga sentiasa menjadi hamba Allah yang solehah, semoga berjaya dunia dan akhirat ) …	in
371884905	dyxnxshxf1nxzz	Dyana	@yussofiah Gigit tak putus ni	in
525273606	daohking1	Daoh King	Salam takziah TCH atas pemergian ayah tercinta..Game tgh malam nanti wajib tgk &amp; wajib menang..Semua main utk TCH🔥🔥🔥🔥	in
37851150	hussamuddin	HussamuddinYaacub	Saya berdoa agar Allah swt tampilkan sekumpulan pemimpin baru yang berintegriti dengan ide &amp; solusi baru untuk memacu Malaysia keluar dari kemelut sekarang, untuk ambil alih tampuk pemerintahan negara dari politikus2 lama yang tak habis2 bertelagah sesama sendiri untuk berkuasa.	in
1168857882	arisyaarianna	Arisya Arianna	Niat puasa Arafah Nawaitu sauma Arafah sunnatan lillahi Ta'alla Sahaja aku puasa sunat Arafah kerana Allah Taala	in
144075801	puterilee	Lisa Puteri	@SL9209 tahu tak kat mana workshop bukak?	in
1717284960	akimshila	muhd akim yusra	@kristenjaymes66 COUPON CODE DISCOUNT KSA UAE ( CITY MAX ) ==&gt; MJ424	in
3002730126	fiqsaid	fiq said	@iqblzmri_ Hahaha habit high pitch mak2 masih kekal ada walaupon demam 😂🤣	in
1235406480297168897	saferofficial	SAFER	Jom daftar segera dan dapatkan peluang 0% komisen untuk lebih keuntungan.   Untuk makluman lanjut klik link dibawah :  https://t.co/4LvRIJsL7p  Anda juga boleh memuat turun aplikasi SAFER: Play Store🎮 :  https://t.co/mHCHK7WsEv App Store🍏 :  https://t.co/OznDx0z6F7	in
1235406480297168897	saferofficial	SAFER	Selain dari 0% caj komisyen , anda juga berpeluang untuk mendapatkan pelbagai kelebihan lain seperti :  - Zero 0% Caj Komisen - Dapat baju &amp; beg SAFER  - Waktu kerja yang fleksibel  - Jana pendapatan aktif &amp; pasif   Banyakkan? Jadi tunggu apa lagi?	in
1235406480297168897	saferofficial	SAFER	BETUL KE 100% KEUNTUNGAN BERSIH BAKAL MENJADI MILIK ANDA ?😳  Jika anda daftar sebagai team Delivery partner, anda layak untuk mendapatkan 0% caj komisyen tau, tapi hanya yang terawal sahaja akan dapat.  https://t.co/2jkuxorHZK	in
319055597	mhaikalisa	Papi	Bencilah asyik lapar je WFH ni. Penatlah setiap kali petang nak bakar kalori time-time covid macam ni. Muahahaha!	in
2962143778	nrulyya	wani	cantik 😭😭	in
411318081	faridhussar	FRDDNIAL! #SaudagarMilky	@sukanstar Salam takziah untuk keluarga. 🤍  Semoga Coach TCH terus berjuang demi negara!   #HarimauMalaya 🔥 #Malaysia 🤍🇲🇾	in
555895626	fasihahzulkifle	NFZulkifle  ™ 🇵🇸🇲🇾 #KitaJagaKita	seramnya aku tengok muka safiey illias 😳	in
146845963	bellaghazali	Bella Ghazali	@faridsmj Bercinta dengan course lain boleh?	in
292846511	sid_dek	sidd	@ErynSweet84 Takut tengah tidur dia makan i 😌	in
756892536623341568	nztlaqeela	ǫᴜɪɴᴛᴇssᴇɴᴛɪᴀʟ♡	@minsugajuseyo Sakit laaa dada tak bleh jerit !	in
592426269	aminzulkarnain	Dili Amin 🏠 🇲🇾	Kamon para pemain. Berikan kemenangan buat Coach TCH.	in
902215897284100096	imrnnabil	𝐼𝑚𝐻𝑒𝑚𝑠𝑤𝑜𝑟𝑡ℎ	sorry do rakan-rakan johorku, kalau betul la main AFC &amp; champ Malaysia. Hasilnya takkan macam sekarang ni. Mungkin otai jdt tu jaguh kampung je kot, tu boleh borak champion Malaysia je.	in
45626557	amalinaruss	Minako Babalos	@thisisararuss Dah keluar ke	in
2970895146	lisabebaskimia8	mellissa	Jom try bro i ada jual 😎	in
1043951035297853440	ekaiser23	Il_Diavolo@USC	Unggul	in
305121353	luqmannicee	LUQMAN	@amewii @abduhN lai baru cakap ada dah khufra	in
1047695553516064773	malaysia3c	Malaysia 3c	Singapura jual kit ujian COVID-19 kendiri di farmasi  Artikel Penuh -  https://t.co/Yqd6xY0v6y	in
482837141	haqqimiiman	Haqqimi Iman	@syedalaqib Perasaan nak tidur, takyah tunggu cuaca pun. Tidur je, haha	in
262755071	mfredfarid	MohammadFredFarid	@_zharif @zackfris Sapot member siang malam	in
738308708	liyxn4	𖠌	Tak payah lah nak semak semak	in
2755163376	_unwantedsoul_	FarahNA 🇲🇾	@Theramedrawde Nanti update kalau dah bertukar	in
451154270	thisis_zharif	Zharif Zubaidi 🇲🇾🤝🇵🇸	Design dia betul do hahaha ingatkan @kuasasiswa reka sendiri hahah	in
803882906330378240	cheonsa_shine	prettyangel	tersalah alamat apa ni 😭	in
1396650635727044611	syauqz	syauqan	@ilymdpaui powerrr hakak.. diploma tu mmg study je ke cane? hahaha	in
892664359	___ainadh	📿🎀💓	Sedapnya spageti dkt rumahh	in
1146817924503486464	lailyfrhnn	laille	@nhdyhz_ *PELUKCIUMDIA*	in
1015119849394135040	mcmcreact	skmm_mcmc_react	@TopekKurewa @MaxisListens @saifuddinabd Tuan, pihak kami ambil maklum dan akan membuat penelitian serta tindakan susulan. Terima kasih.	in
72841780	azrulrhm	azrul rahim	@pislisSniflis Fan? Apa tu? Sekali pun tak pernah dengar bunyi fan. Max load pun sejuk je.	in
146845963	bellaghazali	Bella Ghazali	Nak berkenalan ye? Saya ade anak dua bang.	in
1627985492	fiqahsafiqah	Pikachii	@AienMansor2 @norafiza07 @syanasismail @ctsaraaaa @nuramira1810 @atieejohari @syaffzainn @HUSAINdaughter @NSParanoid Apa ni seru UPM🤪.. hahaha	in
1907251195	pos4you	Pos Malaysia Berhad	@vnlhdx Hai @vnlhdx. Kami telah memberi maklumbalas pada tweet sebelum ini. Sila semak semula.  Terima Kasih -TR-	in
814172439382892545	hanyanghabbang	adlihayoung	Habis dah raya tahun ni 😭😭😭	in
1086951704	irzuanhassim	X	@amymomoii @emir_izzat ni moi. aku jumpa kat netflix.  https://t.co/T1t8DvOscV	in
1146817924503486464	lailyfrhnn	laille	@KiruaHoho Eh tau sangat!!!	in
1212261764546457600	anticytro	Anti Cyber Trooper	@orewa_afif @nurulfuad2769 @mkini_bm @nurulfuad2769 bebas dari gejala cyber trooper	in
550516029	baharuddinz	ツ zuıppnɹɐɥɐq	@aaliyahmutalib Baik... Aamiinnn... Kalau bangun .. haha	in
