id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	mentions_frozen	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1401653747789406210	1401653747789406210	2021-06-07 04:34:29 +07	2021-06-07	04:34:29	+0700	1602458184	antotc16	go bio_disc		2.BIODISC Menurunkan tekanan muka air, air terasa lebih nikmat meningkatkan asupan nutrisi sel tubuh #JFB  #socialmedia	in	[]	[]	[]	[]	0	0	0	['jfb', 'socialmedia']	[]	https://twitter.com/antotc16/status/1401653747789406210	False		0		Jakarta						[]				
1401653740873031682	1401653740873031682	2021-06-07 04:34:27 +07	2021-06-07	04:34:27	+0700	1607199607	antotc15	bio_disc		TERAPI DENGAN AIR PENYEMBUH DARI BIODISC. cari_reseller  https://t.co/XNoSRfAIqK #SOCIALMEDIA	in	[]	[]	[]	['https://pbs.twimg.com/media/BOyOonZCYAApENk.jpg']	0	0	0	['socialmedia']	[]	https://twitter.com/antotc15/status/1401653740873031682	False		1	https://pbs.twimg.com/media/BOyOonZCYAApENk.jpg	Jakarta						[]				
1401653735168700420	1401653735168700420	2021-06-07 04:34:26 +07	2021-06-07	04:34:26	+0700	463340541	smilingmushroom	Smiling Mushroom		[PRE-ORDER] Replika kaos(t-shirt) Tiffany - young. IDR 90.000  https://t.co/U5o8NnY2wa  https://t.co/QV5O5guYgb	sv	[]	[]	['https://bit.ly/2Q6mi2s']	['https://pbs.twimg.com/media/DmUFbUFUYAAz3AQ.jpg']	0	0	0	[]	[]	https://twitter.com/SmilingMushroom/status/1401653735168700420	False		1	https://pbs.twimg.com/media/DmUFbUFUYAAz3AQ.jpg	Jakarta						[]				
1401653729401589761	1401653729401589761	2021-06-07 04:34:25 +07	2021-06-07	04:34:25	+0700	377157004	_rprinahasyim	Rina Hasyim		what do you like the vegetable ?	en	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/_RPRinaHasyim/status/1401653729401589761	False		0		Jakarta						[]				
1401653723403735043	1401653723403735043	2021-06-07 04:34:23 +07	2021-06-07	04:34:23	+0700	507146633	hihi_1985	hihi		「please don't cheat on me」＝「浮気しないでね」意味を知らなかったら全く会話が成り立ちません。こんな会話ができるくらいの相手が見つかるといいですね。	ja	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/hihi_1985/status/1401653723403735043	False		0		Jakarta						[]				
1401653722095128576	1401653722095128576	2021-06-07 04:34:23 +07	2021-06-07	04:34:23	+0700	332253511	andre_oc1985	ANDREAS OCTAPUTRA #RI		Aamiin YRA	fi	[]	[]	[]	[]	0	2	2	[]	[]	https://twitter.com/andre_oc1985/status/1401653722095128576	False	https://twitter.com/ganjarpranowo/status/1401561363042881536	0		Jakarta						[]				
1401653717833707524	1401653717833707524	2021-06-07 04:34:22 +07	2021-06-07	04:34:22	+0700	1554969925	onepiecejkt48	One Piece JKT		"""Aku telah memutuskan untuk menjadi raja bajak laut, kalau pun aku mati, setidaknya aku telah mencoba!"" ~Monkey D Luffy"	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/OnePieceJKT48/status/1401653717833707524	False		0		Jakarta						[]				
1401653715602341889	1401653715602341889	2021-06-07 04:34:21 +07	2021-06-07	04:34:21	+0700	333604045	sibayak86	RAJA URUNG		#FotoProfilBaru  https://t.co/nLyvviKgWG	und	[]	[]	[]	['https://pbs.twimg.com/media/E3Osn3sUYAE4VOf.jpg']	0	0	0	['fotoprofilbaru']	[]	https://twitter.com/Sibayak86/status/1401653715602341889	False		1	https://pbs.twimg.com/media/E3Osn3sUYAE4VOf.jpg	Jakarta						[]				
1401653709055033347	1401566792011554819	2021-06-07 04:34:20 +07	2021-06-07	04:34:20	+0700	1141154294	pasrahajadah	eden		@menfesssyg Tadi maen rubik wkwk belom bisa dibawah 1mnt hehe  https://t.co/q0eadm3aps	in	[]	[]	[]	['https://pbs.twimg.com/media/E3OsniLUYAABRDB.jpg']	0	0	0	[]	[]	https://twitter.com/pasrahajadah/status/1401653709055033347	False		1	https://pbs.twimg.com/media/E3OsniLUYAABRDB.jpg	Jakarta						[{'screen_name': 'menfesssyg', 'name': 'ON | JANGAN KIRIM MFS 18+‼️', 'id': '1244288919010607104'}]				
1401653707331096580	1401352870654484482	2021-06-07 04:34:19 +07	2021-06-07	04:34:19	+0700	84503460	windianingrum	Windianingrum		@andiana Gak prokes funk 😕	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/windianingrum/status/1401653707331096580	False		0		Jakarta						[{'screen_name': 'andiana', 'name': 'AnDiana Moedasir™', 'id': '14240332'}]				
1401653706723004416	1401653706723004416	2021-06-07 04:34:19 +07	2021-06-07	04:34:19	+0700	1652615665	bobotohrantau	Viking Rantau		budayakan hidup hemat	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/bobotohrantau/status/1401653706723004416	False		0		Jakarta						[]				
1401653705288548354	1401377666591203331	2021-06-07 04:34:19 +07	2021-06-07	04:34:19	+0700	1233163164604420102	jawmoelyn	mynameis		@NyimasLaula di iklannya “cintai ususmu minum yak*lt tiap hari”	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/jawmoelyn/status/1401653705288548354	False		0		Jakarta						[{'screen_name': 'NyimasLaula', 'name': 'Nyimas Laula', 'id': '60035054'}]				
1401653704848154627	1401464963172950032	2021-06-07 04:34:19 +07	2021-06-07	04:34:19	+0700	106105727	jakartainisial	Inisial Jakarta		@TofaTofa_id (Alm). Syekh Ali Jaber dalam kajiannya pernah berkata bahwa sedekah subuh itu yang paling baik, paling dahsyat, dan paling cepat terkabul hajat kita. yuk ikutan #sedekahsubuh    https://t.co/cs07lR5kOM	in	[]	[]	['https://kitabisa.com/bisasedekahsubuhsehariseribu?utm_source=socialsharing_campaigner_android_d12e83213ebff7c71206c451539194fe&utm_medium=CampaignPage_nativeshare&utm_campaign=Campaign']	[]	0	0	0	['sedekahsubuh']	[]	https://twitter.com/JakartaInisial/status/1401653704848154627	False		0		Jakarta						[{'screen_name': 'TofaTofa_id', 'name': 'MUSTOFA NAHRAWARDAYA', 'id': '1189960086170435584'}]				
1401653697113825282	1401653697113825282	2021-06-07 04:34:17 +07	2021-06-07	04:34:17	+0700	1087956221280378880	capriable	zzzyn		emg ya, sekali kaya gini psti bkl keterusan dan kebiasaan	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/capriable/status/1401653697113825282	False		0		Jakarta						[]				
1401653667422302208	1401547048936034305	2021-06-07 04:34:10 +07	2021-06-07	04:34:10	+0700	1076616867555373056	wulandwchyn	wdc		@Bang_Garr @WSBGiveaways Winner  https://t.co/As0dDwhvfj	en	[]	[]	[]	['https://pbs.twimg.com/media/E3OsklGUYAAN5cY.jpg']	0	0	0	[]	[]	https://twitter.com/wulandwchyn/status/1401653667422302208	False		1	https://pbs.twimg.com/media/E3OsklGUYAAN5cY.jpg	Jakarta						[{'screen_name': 'Bang_Garr', 'name': 'Bang Garr', 'id': '1305904514487083008'}, {'screen_name': 'WSBGiveaways', 'name': 'Wall Street Bets Giveaways', 'id': '1389626650300661760'}]				
1401653661105745922	1401653661105745922	2021-06-07 04:34:08 +07	2021-06-07	04:34:08	+0700	1301192036528263168	hujanhatikudong	rebot		just dont underestimate kawhi pls just dont	en	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/hujanhatikudong/status/1401653661105745922	False		0		Jakarta						[]				
1401653656722677762	1401653656722677762	2021-06-07 04:34:07 +07	2021-06-07	04:34:07	+0700	620546912	asdphc	ASDPHC		Perbedaan tak seharusnya membuatmu berpisah, karena seharusnya perbedaan menyadarkanmu bahwa kamu dan dia saling membutuhkan~	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/ASDPHC/status/1401653656722677762	False		0		Jakarta						[]				
1401653654361235456	1401412184068878336	2021-06-07 04:34:07 +07	2021-06-07	04:34:07	+0700	146452262	sahawae_885	#ulamaDiHatiKami		@fjrassvet @KawanBaikKomodo @MongabayID @walhintt01 1 lgi, pejabat muka badak yg ga tau malu haha	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/sahawae_885/status/1401653654361235456	False		0		Jakarta						[{'screen_name': 'fjrassvet', 'name': 'Alejandro Escalente', 'id': '1253648695372832769'}, {'screen_name': 'KawanBaikKomodo', 'name': 'Kawan Baik Komodo', 'id': '1291989117945839622'}, {'screen_name': 'MongabayID', 'name': 'Mongabay Indonesia', 'id': '483310591'}, {'screen_name': 'walhintt01', 'name': 'WALHI NTT', 'id': '991728000444973056'}]				
1401653653149077505	1401653653149077505	2021-06-07 04:34:07 +07	2021-06-07	04:34:07	+0700	810216853	sdryusuf	MSodriYusuf		mungkin suatu saat nanti kamu tau, sesabar apa aku mencintai kamu sampe saat ini ;')	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/sdryusuf/status/1401653653149077505	False		0		Jakarta						[]				
1401653652822007808	1401653652822007808	2021-06-07 04:34:06 +07	2021-06-07	04:34:06	+0700	274490390	marialaddy	Maria Lady Caroline		Lesson learned, kalo malem2 perut laper ya makan aja, jgn sok2 di bawa tidur, apa lg besoknya nge wo 😌	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/marialaddy/status/1401653652822007808	False		0		Jakarta						[]				
1401653649026080768	1401567478921134097	2021-06-07 04:34:06 +07	2021-06-07	04:34:06	+0700	1279406138933436416	mince878	🍀LuckyMoms🍀		@itsprettyjamie @hatham0d Done My Tg : Mince Bactio  https://t.co/L10omtY5iA	en	[]	[]	[]	['https://pbs.twimg.com/media/E3OskJvVIAcykbU.jpg']	0	0	1	[]	[]	https://twitter.com/mince878/status/1401653649026080768	False		1	https://pbs.twimg.com/media/E3OskJvVIAcykbU.jpg	Jakarta						[{'screen_name': 'itsprettyjamie', 'name': 'Crypto Promoter 🍥', 'id': '1240094473637343232'}, {'screen_name': 'hatham0d', 'name': 'هيثم', 'id': '1386087397855744004'}]				
1401653647637848064	1401653647637848064	2021-06-07 04:34:05 +07	2021-06-07	04:34:05	+0700	4840218836	memelukmasalalu	#MemelukMasaLalu		Jangan tanyakan kenapa seseorang terus melukaimu, tapi tanyakan kenapa dirimu terus membiarkan dia melakukan hal itu. DiaryDelima	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/MemelukMasaLalu/status/1401653647637848064	False		0		Jakarta						[]				
1401653644202676227	1401653644202676227	2021-06-07 04:34:04 +07	2021-06-07	04:34:04	+0700	1393994724	ardianale	Ardi		Sederas-derasnya hujan yang mengguyur Jakarta, masih lebih deras guyuran rasa cintaku untuk kamu.♥ salshaabilaa	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/Ardianale/status/1401653644202676227	False		0		Jakarta						[]				
1401653644001378307	1401653644001378307	2021-06-07 04:34:04 +07	2021-06-07	04:34:04	+0700	117651391	katadanbo_id	Curhatan Danbo		Aku memang tak bisa menomor satukan kamu dihatiku. Karna yang no 1 dihatiku hanyalah orang tuaku :)	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/katadanbo_ID/status/1401653644001378307	False		0		Jakarta						[]				
1401653641035976705	1401429994769829889	2021-06-07 04:34:04 +07	2021-06-07	04:34:04	+0700	106105727	jakartainisial	Inisial Jakarta		@geloraco (Alm). Syekh Ali Jaber dalam kajiannya pernah berkata bahwa sedekah subuh itu yang paling baik, paling dahsyat, dan paling cepat terkabul hajat kita. yuk ikutan #sedekahsubuh    https://t.co/cs07lR5kOM	in	[]	[]	['https://kitabisa.com/bisasedekahsubuhsehariseribu?utm_source=socialsharing_campaigner_android_d12e83213ebff7c71206c451539194fe&utm_medium=CampaignPage_nativeshare&utm_campaign=Campaign']	[]	0	0	0	['sedekahsubuh']	[]	https://twitter.com/JakartaInisial/status/1401653641035976705	False		0		Jakarta						[{'screen_name': 'geloraco', 'name': 'GELORA NEWS', 'id': '3319260420'}]				
1401653628369195009	1401653628369195009	2021-06-07 04:34:01 +07	2021-06-07	04:34:01	+0700	910923199436566529	abys__	A bonafide dumbass		Wowkwowkwo John Krasinski ancyuuuurr	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/abys__/status/1401653628369195009	False	https://twitter.com/JimHalpert__/status/1401642170625429504	0		Jakarta						[]				
1401653627610013700	1401653627610013700	2021-06-07 04:34:00 +07	2021-06-07	04:34:00	+0700	289944756	azm_gtuu	Zαααααααααм ツ		Kamu siapa ? | aku adalah orang yang selalu kamu bohongi ... bukannya aku nggak tau, tapi aku pura2 nggak tau .. bodoh ? iya.	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/Azm_Gtuu/status/1401653627610013700	False		0		Jakarta						[]				
1401653624732753924	1401653624732753924	2021-06-07 04:34:00 +07	2021-06-07	04:34:00	+0700	1579234909	tvnbtv	F E L I C I A		“Bersemangatlah dalam hal yang bermanfaat bagimu, dan mintalah pertolongan kepada Allah, serta janganlah lemah.” (HR. Muslim)	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/TVNBTV/status/1401653624732753924	False		0		Jakarta						[]				
1401653619896688643	1401653619896688643	2021-06-07 04:33:59 +07	2021-06-07	04:33:59	+0700	829712472495972354	a_nggiw	🌑		eh td nemu org di co-op kocak bgtt sial dia blg uda 3 jam keliling world org cm buat nyari unusual hillichurl😭	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/a_nggiw/status/1401653619896688643	False		0		Jakarta						[]				
1401653617682128897	1401653617682128897	2021-06-07 04:33:58 +07	2021-06-07	04:33:58	+0700	1178610954084315136	zalyangnix__	Awyanix 🦄		Maaf ya saya sudah biasa di slow responin bukan nya 🙏  https://t.co/L23i2FOWms	in	[]	[]	[]	['https://pbs.twimg.com/media/E3OsiStUUAItZOu.jpg']	0	0	0	[]	[]	https://twitter.com/zalyangnix__/status/1401653617682128897	False		1	https://pbs.twimg.com/media/E3OsiStUUAItZOu.jpg	Jakarta						[]				
1401653612648964096	1401647796281921546	2021-06-07 04:33:57 +07	2021-06-07	04:33:57	+0700	1367165533091598338	uunpadel	🇮🇩🍀Bintang-Beer🍀🇮🇩		@Cashbro303 Done	en	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/uunpadel/status/1401653612648964096	False		0		Jakarta						[{'screen_name': 'Cashbro303', 'name': 'Crypto₿ro🔥', 'id': '971758988281835520'}]				
1401653610425978881	1401653610425978881	2021-06-07 04:33:56 +07	2021-06-07	04:33:56	+0700	2377190594	epanduu	Pandu W. Edyza		Jam segini tuh ya, nasi uduk + teh tawar panas emg paling dicari sih.	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/epanduu/status/1401653610425978881	False		0		Jakarta						[]				
1401653606470668294	1401653606470668294	2021-06-07 04:33:55 +07	2021-06-07	04:33:55	+0700	1077707796114624513	ghani50358960	ghani		 https://t.co/l9PkjN4eY8	und	[]	[]	[]	['https://pbs.twimg.com/media/E3Oshp1UYAA0-wd.jpg']	1	2	10	[]	[]	https://twitter.com/ghani50358960/status/1401653606470668294	False		1	https://pbs.twimg.com/media/E3Oshp1UYAA0-wd.jpg	Jakarta						[]				
1401653586463838208	1401647796281921546	2021-06-07 04:33:51 +07	2021-06-07	04:33:51	+0700	1142570794737786880	huda050689	✨✨✨||🇮🇩🔥 N3XT_B19_W1N 🔥 🇮🇩 ||✨✨✨		@Cashbro303  https://t.co/Ai9OpHimmv	und	[]	[]	[]	['https://pbs.twimg.com/media/E3OsgfdVgAI8t8-.jpg']	0	0	0	[]	[]	https://twitter.com/Huda050689/status/1401653586463838208	False		1	https://pbs.twimg.com/media/E3OsgfdVgAI8t8-.jpg	Jakarta						[]				
1401653568260612098	1401653568260612098	2021-06-07 04:33:46 +07	2021-06-07	04:33:46	+0700	1251941369951580161	jangyubin26	jgybn		Gw tiap dikasur	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/Jangyubin26/status/1401653568260612098	False	https://twitter.com/aulmaulidiana/status/1401501175229206529	0		Jakarta						[]				
1401653539533852674	1401559604866076673	2021-06-07 04:33:39 +07	2021-06-07	04:33:39	+0700	261542819	hudaauliar	Huda Aulia Rahman		@TMS_GK @ChatwaniChirag @barcacentre Good bye and good luck with your country covid crisis	en	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/HudaAuliaR/status/1401653539533852674	False		0		Jakarta						[{'screen_name': 'TMS_GK', 'name': 'Ashu (Frenkie De jong❤️)', 'id': '970772555740016640'}, {'screen_name': 'ChatwaniChirag', 'name': 'Chirag Chatwani 🇮🇳', 'id': '1239524780925054981'}, {'screen_name': 'barcacentre', 'name': 'barcacentre', 'id': '897806549464346624'}]				
1401653532269244416	1401652096261234689	2021-06-07 04:33:38 +07	2021-06-07	04:33:38	+0700	1267324675702452226	tslmlkas	𝗗𝗮𝗻 🇮🇩		@Ifcjayy  https://t.co/s3CBmUwvWM	und	[]	[]	[]	['https://pbs.twimg.com/tweet_video_thumb/E3OsdEHVgAI11HL.jpg']	1	0	0	[]	[]	https://twitter.com/TSlMlKAS/status/1401653532269244416	False		1	https://pbs.twimg.com/tweet_video_thumb/E3OsdEHVgAI11HL.jpg	Jakarta						[]				
1401653531946283008	1401653531946283008	2021-06-07 04:33:38 +07	2021-06-07	04:33:38	+0700	21442422	anyotosetiadi	anita nyotosetiadi		The irony is that in order to practice tolerance, you must be willing to sit with things that upset you or make you uncomfortable. Yet, if your adopted ethic is that no one should ever be upset or uncomfortable, then you make any sort of tolerance impossible.   — Mark Manson	en	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/anyotosetiadi/status/1401653531946283008	False		0		Jakarta						[]				
1401653526942552064	1401512075478790147	2021-06-07 04:33:36 +07	2021-06-07	04:33:36	+0700	1640480131	khaeriyahummul	ummul khaeriyah		@Fero_St Mention dong orangnya wkwkwk.. 😁😁😍😍😘😘	in	[]	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/KhaeriyahUmmul/status/1401653526942552064	False		0		Jakarta						[{'screen_name': 'Fero_St', 'name': 'Feronika', 'id': '2687221520'}]				
1401653523796873216	1401653523796873216	2021-06-07 04:33:36 +07	2021-06-07	04:33:36	+0700	1270445757464625152	s00rrymasen	ca²		I'm fckn excited about this.  https://t.co/TS1zL5i532	en	[]	[]	['https://www.uniqlo.com/jp/ja/contents/feature/jujutsu-kaisen/anime/index.html']	[]	0	0	0	[]	[]	https://twitter.com/s00rrymasen/status/1401653523796873216	False		0		Jakarta						[]				
1401653507984216064	1401653507984216064	2021-06-07 04:33:32 +07	2021-06-07	04:33:32	+0700	36648995	andiramdani	Andi Ramdani		Tecno Camon 17 Pro in for review: Tecno is a brand that serves developing markets and typically focuses on value-for-money devices. These phones are not just about getting the most bang for your buck, however, instead they are tailored to the specific…  https://t.co/HheUcRjszC	en	[]	[]	['http://dlvr.it/S1BrsC']	[]	0	0	0	[]	[]	https://twitter.com/andiramdani/status/1401653507984216064	False		0		Jakarta						[]				
1401653504435912709	1401653504435912709	2021-06-07 04:33:31 +07	2021-06-07	04:33:31	+0700	1251052983476867073	wazzows	ipxng		Semangat seninnya	in	[]	[]	[]	[]	1	0	1	[]	[]	https://twitter.com/WazzowS/status/1401653504435912709	False		0		Jakarta						[]				
1401653497418850304	1401644955668336642	2021-06-07 04:33:29 +07	2021-06-07	04:33:29	+0700	697410162563219460	salehramli1	Pemuda Merdeka		@syaltout @haikal_hassan 🤣🤣🤣 lebih ngegemesin Babeh @haikal_hassan karena beliau Arab Indonesia..Kebetulan yg berulah Arab Saudi.	in	[{'screen_name': 'haikal_hassan', 'name': 'haikal hassan baras', 'id': '339432579'}]	[{'screen_name': 'haikal_hassan', 'name': 'haikal hassan baras', 'id': '339432579'}]	[]	[]	0	0	0	[]	[]	https://twitter.com/SalehRamli1/status/1401653497418850304	False		0		Jakarta						[{'screen_name': 'syaltout', 'name': 'Mahmud Syaltout', 'id': '54264303'}, {'screen_name': 'haikal_hassan', 'name': 'Haikal Hassan Baras', 'id': '339432579'}]				
1401653497292984323	1401653497292984323	2021-06-07 04:33:29 +07	2021-06-07	04:33:29	+0700	798427268	sireynard	Tuyul Timeline		Jangan bilang 'gapapa'. Karena aku nggak bakalan percaya.	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/SiReynard/status/1401653497292984323	False		0		Jakarta						[]				
1401653489311240199	1401653489311240199	2021-06-07 04:33:27 +07	2021-06-07	04:33:27	+0700	318557536	leontaufani	The Mask		Teletubbies	en	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/LeonTaufani/status/1401653489311240199	False	https://twitter.com/RottenTomatoes/status/1401261289473777669	0		Jakarta						[]				
1401653484206784512	1401653484206784512	2021-06-07 04:33:26 +07	2021-06-07	04:33:26	+0700	1251941369951580161	jangyubin26	jgybn		Pernah , kek waktu itu I feel WA ga guna	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/Jangyubin26/status/1401653484206784512	False	https://twitter.com/tapidimas/status/1401512487061659648	0		Jakarta						[]				
1401653476388601856	1401653476388601856	2021-06-07 04:33:24 +07	2021-06-07	04:33:24	+0700	816665216788201474	spinacheesee	chrystalxsm		Miss him :( kgn dia yang selalu bilang kayak gitu setiap sblm tidur  https://t.co/TGeRrHfKsF	in	[]	[]	[]	['https://pbs.twimg.com/media/E3OsaF3VcAUd3F5.jpg']	0	0	0	[]	[]	https://twitter.com/spinacheesee/status/1401653476388601856	False		1	https://pbs.twimg.com/media/E3OsaF3VcAUd3F5.jpg	Jakarta						[]				
1401653472945074176	1401653472945074176	2021-06-07 04:33:24 +07	2021-06-07	04:33:24	+0700	1704472033	alfianhdptra	Uta		"Klo gw sih ngejalaninnya ""selow ae"". Apapun itu."	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/Alfianhdptra/status/1401653472945074176	False		0		Jakarta						[]				
1401653454712414214	1401652707081945093	2021-06-07 04:33:19 +07	2021-06-07	04:33:19	+0700	1332136149079363584	mia_andy___	Mia_Andy		@ShafiaAsfa Alhamdulillah Met subuh za 🌺	in	[]	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/Mia_Andy___/status/1401653454712414214	False		0		Jakarta						[{'screen_name': 'ShafiaAsfa', 'name': '💎ʳᵘⁿⁱ_ᶻᵃ❣︎', 'id': '1380132139664961547'}]				
1401653450488778755	1401653315952205826	2021-06-07 04:33:18 +07	2021-06-07	04:33:18	+0700	980428913791795200	gakayabiasanya	Akun-akunan		@Baymaxxxxx3 Sure	en	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/gakayabiasanya/status/1401653450488778755	False		0		Jakarta						[{'screen_name': 'Baymaxxxxx3', 'name': 'Vin’s', 'id': '1078062942271094784'}]				
1401653437301878784	1401572973870419970	2021-06-07 04:33:15 +07	2021-06-07	04:33:15	+0700	97892839	fariscanghe	Minum12GelasSehari		@mutiakarinaa  https://t.co/lutwurSwnx	und	[]	[]	[]	['https://pbs.twimg.com/tweet_video_thumb/E3OsXiMVcAIAPHI.jpg']	0	0	0	[]	[]	https://twitter.com/fariscanghe/status/1401653437301878784	False		1	https://pbs.twimg.com/tweet_video_thumb/E3OsXiMVcAIAPHI.jpg	Jakarta						[]				
1401653429542342659	1401653429542342659	2021-06-07 04:33:13 +07	2021-06-07	04:33:13	+0700	2783565566	azaleashita	Nyam Nyam Bubble Puff		Si susi baru pertama kali tidur dirumah gw langsung gw ajakin puasa besoknya.. Kapok nggak ya.. Wkwkwk	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/AzaleaShita/status/1401653429542342659	False		0		Jakarta						[]				
1401653426690289665	1401653426690289665	2021-06-07 04:33:13 +07	2021-06-07	04:33:13	+0700	55371591	ekrykusnadi13	Ekry Kusnadi		Trivium live  https://t.co/GS6eI5mUFS	en	[]	[]	[]	['https://pbs.twimg.com/media/E3OsKzDVcAIqmrt.jpg']	0	0	0	[]	[]	https://twitter.com/EkryKusnadi13/status/1401653426690289665	False		1	https://pbs.twimg.com/media/E3OsKzDVcAIqmrt.jpg	Jakarta						[]				
1401653425142517761	1401347447239057411	2021-06-07 04:33:12 +07	2021-06-07	04:33:12	+0700	1098790982856757251	makmur13745478	Makmur		@Mdy_Asmara1701 @PDemokrat @AgusYudhoyono Maklumlah banyak penjilat..	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/Makmur13745478/status/1401653425142517761	False		0		Jakarta						[{'screen_name': 'Mdy_Asmara1701', 'name': 'Maudy Asmara', 'id': '1334853481019056128'}, {'screen_name': 'PDemokrat', 'name': 'Partai Demokrat', 'id': '248199104'}, {'screen_name': 'AgusYudhoyono', 'name': 'Agus Harimurti Yudhoyono (AHY)', 'id': '842986784'}]				
1401653419132084226	1401653419132084226	2021-06-07 04:33:11 +07	2021-06-07	04:33:11	+0700	748672944876838912	silowrdy	anakpesantren		Semua belum berakhir masih ada jalan. Kalimat ini terus berulang.  Sampai kamu sadar	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/silowrdy/status/1401653419132084226	False		0		Jakarta						[]				
1401653411561361408	1401653411561361408	2021-06-07 04:33:09 +07	2021-06-07	04:33:09	+0700	561045916	maulanayusup292	#MY		Cintai dirimu seburuk apa pun masa lalumu karena hari ini kamu harus memulai sesuatu yang baru menjadi lebih baik untuk masa depanmu. #MY	in	[]	[]	[]	[]	0	0	0	['my']	[]	https://twitter.com/maulanayusup292/status/1401653411561361408	False		0		Jakarta						[]				
1401653411536244738	1401636329411256323	2021-06-07 04:33:09 +07	2021-06-07	04:33:09	+0700	36681615	syifachipuy	Syifa		@at_nocontext  https://t.co/ZwGSl9Xjps	und	[]	[]	[]	['https://pbs.twimg.com/tweet_video_thumb/E3OsWBEUUAMZ6oN.jpg']	0	0	0	[]	[]	https://twitter.com/syifachipuy/status/1401653411536244738	False		1	https://pbs.twimg.com/tweet_video_thumb/E3OsWBEUUAMZ6oN.jpg	Jakarta						[]				
1401653396403195906	1401653396403195906	2021-06-07 04:33:05 +07	2021-06-07	04:33:05	+0700	2251383210	ahmadnormaulana	Ahmad Nor Maulana Af		Next time we ‘pull rank’ says unhappy Southgate after England penalty fiasco  https://t.co/Gxc8fgansj  https://t.co/CY1gs9eqau	en	[]	[]	['http://dlvr.it/S1Brp9']	['https://pbs.twimg.com/media/E3OsVhTVIAEdUSR.jpg']	0	0	0	[]	[]	https://twitter.com/AhmadNorMaulana/status/1401653396403195906	False		1	https://pbs.twimg.com/media/E3OsVhTVIAEdUSR.jpg	Jakarta						[]				
1401653395627274240	1401653395627274240	2021-06-07 04:33:05 +07	2021-06-07	04:33:05	+0700	2963268963	anakptkekirian	mas awin		Sebelum mengenalnya hidupku tidak baik Setelah mengenalnya dan dia meninggalkanku hidup jadi semakin tidak baik	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/anakptkekirian/status/1401653395627274240	False	https://twitter.com/dwikimic/status/1401549226614530058	0		Jakarta						[]				
1401653386785660931	1401653386785660931	2021-06-07 04:33:03 +07	2021-06-07	04:33:03	+0700	106105727	jakartainisial	Inisial Jakarta		(Alm). Syekh Ali Jaber dalam kajiannya pernah berkata bahwa sedekah subuh itu yang paling baik, paling dahsyat, dan paling cepat terkabul hajat kita. yuk ikutan #sedekahsubuh    https://t.co/cs07lR5kOM	in	[]	[]	['https://kitabisa.com/bisasedekahsubuhsehariseribu?utm_source=socialsharing_campaigner_android_d12e83213ebff7c71206c451539194fe&utm_medium=CampaignPage_nativeshare&utm_campaign=Campaign']	[]	0	0	0	['sedekahsubuh']	[]	https://twitter.com/JakartaInisial/status/1401653386785660931	False		0		Jakarta						[]				
